n,dens,sens_vel,sens_relvel,pert,string_analytical,string_numerical1,string_numerical2,string_numerical_value,convective_analytical,convective_numerical,downstream,upstream,sigma_0,v_g,upper_lim,da,dtau
1000,102.0,0.7333333333333334,0.2,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.7333333333333334,0.2888888888888889,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.7333333333333334,0.3777777777777777,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.7333333333333334,0.4666666666666667,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.7333333333333334,0.5555555555555556,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.7333333333333334,0.6444444444444445,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.7333333333333334,0.7333333333333334,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.7333333333333334,0.8222222222222222,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.7333333333333334,0.9111111111111112,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.7333333333333334,1.0,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.8222222222222222,0.2,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.8222222222222222,0.2888888888888889,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.8222222222222222,0.3777777777777777,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.8222222222222222,0.4666666666666667,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.8222222222222222,0.5555555555555556,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.8222222222222222,0.6444444444444445,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.8222222222222222,0.7333333333333334,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.8222222222222222,0.8222222222222222,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.8222222222222222,0.9111111111111112,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.8222222222222222,1.0,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.9111111111111112,0.2,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.9111111111111112,0.2888888888888889,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.9111111111111112,0.3777777777777777,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.9111111111111112,0.4666666666666667,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.9111111111111112,0.5555555555555556,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.9111111111111112,0.6444444444444445,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.9111111111111112,0.7333333333333334,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.9111111111111112,0.8222222222222222,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.9111111111111112,0.9111111111111112,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,0.9111111111111112,1.0,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,1.0,0.2,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,1.0,0.2888888888888889,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,1.0,0.3777777777777777,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,1.0,0.4666666666666667,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,1.0,0.5555555555555556,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,1.0,0.6444444444444445,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,1.0,0.7333333333333334,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,1.0,0.8222222222222222,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,1.0,0.9111111111111112,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,102.0,1.0,1.0,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,5.0,5
1000,106.0,0.2,0.2,custom,1,,,,3,,,,0.0125498184886264,-1.9976886281277508,0.0475787511704906,0.1,1
1000,106.0,0.2,0.2888888888888889,custom,1,1.0,1.0,3.947919776259301e-05,3,3.0,0.0,0.0184495839163326,0.0020101323355506,-2.815615982012509,0.0645640237341425,0.1,1
1000,106.0,0.2,0.3777777777777777,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.2,0.4666666666666667,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.2,0.5555555555555556,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.2,0.6444444444444445,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.2,0.7333333333333334,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.2,0.8222222222222222,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.2,0.9111111111111112,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.2,1.0,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.2888888888888889,0.2,custom,1,,,,3,,,,0.0069732561628115,-2.412853522787517,0.0624082551420507,0.1,1
1000,106.0,0.2888888888888889,0.2888888888888889,custom,1,1.0,1.0,0.0,3,0.0,0.0,0.0,8.620088109978497e-06,-3.3323863939348453,0.0812990881872481,0.1,1
1000,106.0,0.2888888888888889,0.3777777777777777,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.2888888888888889,0.4666666666666667,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.2888888888888889,0.5555555555555556,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.2888888888888889,0.6444444444444445,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.2888888888888889,0.7333333333333334,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.2888888888888889,0.8222222222222222,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.2888888888888889,0.9111111111111112,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.2888888888888889,1.0,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.3777777777777777,0.2,custom,1,1.0,1.0,6.947984348104619e-05,3,3.0,0.0,0.0785362608610649,0.0021812024471566,-2.852247382731488,0.0781990507105546,0.1,1
1000,106.0,0.3777777777777777,0.2888888888888889,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.3777777777777777,0.3777777777777777,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.3777777777777777,0.4666666666666667,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.3777777777777777,0.5555555555555556,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.3777777777777777,0.6444444444444445,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.3777777777777777,0.7333333333333334,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.3777777777777777,0.8222222222222222,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.3777777777777777,0.9111111111111112,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.3777777777777777,1.0,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.4666666666666667,0.2,custom,1,1.0,1.0,0.0,3,0.0,0.0,0.0,8.651003340326424e-06,-3.3350016918097687,0.0954992529387621,0.1,1
1000,106.0,0.4666666666666667,0.2888888888888889,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.4666666666666667,0.3777777777777777,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.4666666666666667,0.4666666666666667,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.4666666666666667,0.5555555555555556,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.4666666666666667,0.6444444444444445,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.4666666666666667,0.7333333333333334,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.4666666666666667,0.8222222222222222,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.4666666666666667,0.9111111111111112,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.4666666666666667,1.0,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.5555555555555556,0.2,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.5555555555555556,0.2888888888888889,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.5555555555555556,0.3777777777777777,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.5555555555555556,0.4666666666666667,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.5555555555555556,0.5555555555555556,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.5555555555555556,0.6444444444444445,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.5555555555555556,0.7333333333333334,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.5555555555555556,0.8222222222222222,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.5555555555555556,0.9111111111111112,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.5555555555555556,1.0,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.6444444444444445,0.2,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.6444444444444445,0.2888888888888889,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.6444444444444445,0.3777777777777777,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.6444444444444445,0.4666666666666667,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.6444444444444445,0.5555555555555556,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.6444444444444445,0.6444444444444445,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.6444444444444445,0.7333333333333334,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.6444444444444445,0.8222222222222222,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.6444444444444445,0.9111111111111112,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.6444444444444445,1.0,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.7333333333333334,0.2,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.7333333333333334,0.2888888888888889,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.7333333333333334,0.3777777777777777,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.7333333333333334,0.4666666666666667,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.7333333333333334,0.5555555555555556,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.7333333333333334,0.6444444444444445,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.7333333333333334,0.7333333333333334,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.7333333333333334,0.8222222222222222,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.7333333333333334,0.9111111111111112,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.7333333333333334,1.0,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.8222222222222222,0.2,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.8222222222222222,0.2888888888888889,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.8222222222222222,0.3777777777777777,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.8222222222222222,0.4666666666666667,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.8222222222222222,0.5555555555555556,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.8222222222222222,0.6444444444444445,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.8222222222222222,0.7333333333333334,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.8222222222222222,0.8222222222222222,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.8222222222222222,0.9111111111111112,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.8222222222222222,1.0,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.9111111111111112,0.2,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.9111111111111112,0.2888888888888889,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.9111111111111112,0.3777777777777777,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.9111111111111112,0.4666666666666667,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.9111111111111112,0.5555555555555556,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.9111111111111112,0.6444444444444445,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.9111111111111112,0.7333333333333334,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.9111111111111112,0.8222222222222222,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.9111111111111112,0.9111111111111112,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.9111111111111112,1.0,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,1.0,0.2,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,1.0,0.2888888888888889,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,1.0,0.3777777777777777,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,1.0,0.4666666666666667,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,1.0,0.5555555555555556,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,1.0,0.6444444444444445,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,1.0,0.7333333333333334,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,1.0,0.8222222222222222,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,1.0,0.9111111111111112,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,1.0,1.0,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,1
1000,106.0,0.2,0.2,custom,1,,,,3,,,,0.0125498184886264,-1.9976886281277508,0.0475787511704906,0.1,3
1000,106.0,0.2,0.2888888888888889,custom,1,1.0,1.0,0.0002901737473561,3,3.0,0.0,7.399909135466996,0.0020101323355506,-2.815615982012509,0.0645640237341425,0.1,3
1000,106.0,0.2,0.3777777777777777,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.2,0.4666666666666667,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.2,0.5555555555555556,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.2,0.6444444444444445,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.2,0.7333333333333334,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.2,0.8222222222222222,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.2,0.9111111111111112,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.2,1.0,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.2888888888888889,0.2,custom,1,,,,3,,,,0.0069732561628115,-2.412853522787517,0.0624082551420507,0.1,3
1000,106.0,0.2888888888888889,0.2888888888888889,custom,1,1.0,1.0,0.0,3,0.0,0.0,0.0,8.620088109978497e-06,-3.3323863939348453,0.0812990881872481,0.1,3
1000,106.0,0.2888888888888889,0.3777777777777777,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.2888888888888889,0.4666666666666667,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.2888888888888889,0.5555555555555556,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.2888888888888889,0.6444444444444445,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.2888888888888889,0.7333333333333334,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.2888888888888889,0.8222222222222222,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.2888888888888889,0.9111111111111112,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.2888888888888889,1.0,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.3777777777777777,0.2,custom,1,1.0,1.0,0.000715805103255,3,3.0,0.0,7.240614032554919,0.0021812024471566,-2.852247382731488,0.0781990507105546,0.1,3
1000,106.0,0.3777777777777777,0.2888888888888889,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.3777777777777777,0.3777777777777777,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.3777777777777777,0.4666666666666667,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.3777777777777777,0.5555555555555556,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.3777777777777777,0.6444444444444445,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.3777777777777777,0.7333333333333334,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.3777777777777777,0.8222222222222222,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.3777777777777777,0.9111111111111112,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.3777777777777777,1.0,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.4666666666666667,0.2,custom,1,1.0,1.0,0.0,3,0.0,0.0,0.0,8.651003340326424e-06,-3.3350016918097687,0.0954992529387621,0.1,3
1000,106.0,0.4666666666666667,0.2888888888888889,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.4666666666666667,0.3777777777777777,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.4666666666666667,0.4666666666666667,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.4666666666666667,0.5555555555555556,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.4666666666666667,0.6444444444444445,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.4666666666666667,0.7333333333333334,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.4666666666666667,0.8222222222222222,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.4666666666666667,0.9111111111111112,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.4666666666666667,1.0,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.5555555555555556,0.2,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.5555555555555556,0.2888888888888889,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.5555555555555556,0.3777777777777777,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.5555555555555556,0.4666666666666667,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.5555555555555556,0.5555555555555556,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.5555555555555556,0.6444444444444445,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.5555555555555556,0.7333333333333334,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.5555555555555556,0.8222222222222222,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.5555555555555556,0.9111111111111112,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.5555555555555556,1.0,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.6444444444444445,0.2,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.6444444444444445,0.2888888888888889,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.6444444444444445,0.3777777777777777,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.6444444444444445,0.4666666666666667,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.6444444444444445,0.5555555555555556,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.6444444444444445,0.6444444444444445,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.6444444444444445,0.7333333333333334,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.6444444444444445,0.8222222222222222,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.6444444444444445,0.9111111111111112,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.6444444444444445,1.0,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.7333333333333334,0.2,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.7333333333333334,0.2888888888888889,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.7333333333333334,0.3777777777777777,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.7333333333333334,0.4666666666666667,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.7333333333333334,0.5555555555555556,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.7333333333333334,0.6444444444444445,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.7333333333333334,0.7333333333333334,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.7333333333333334,0.8222222222222222,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.7333333333333334,0.9111111111111112,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.7333333333333334,1.0,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.8222222222222222,0.2,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.8222222222222222,0.2888888888888889,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.8222222222222222,0.3777777777777777,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.8222222222222222,0.4666666666666667,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.8222222222222222,0.5555555555555556,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
1000,106.0,0.8222222222222222,0.6444444444444445,custom,0,1.0,1.0,0.0,0,0.0,0.0,0.0,,,,0.1,3
